PC1,PC2,PC3
1.0535668817805957,0.13391250069405905,-0.08619954151199719
2.00682218177735,0.687880492568165,-1.7242977138648803
1.99954879716748,0.6964842208923363,-1.7801455826360182
1.782183195004615,0.8101145444699162,-1.0539561761157268
1.7030792013091383,0.8088106643018979,-0.5763621842436009
2.0846194485805096,0.9998757175265304,-0.9976766845966486
1.8252510803260513,0.9326843174368736,-0.9105527874648752
1.9620284295569628,0.92284269528497,-0.9361067355863344
1.5131608118454256,0.5321084043748318,-0.34997636735474996
1.9939837732979513,0.8261216852008103,-0.6448335422111332
1.5410766892767196,0.5268989916551081,-0.4875157678354343
1.7155108072467753,0.8723890006440636,-0.8493486206825333
1.814292359550677,0.8088835814634198,-1.1423051425217192
1.7016352794062075,0.7398933689286603,-0.9585714935481207
1.6306738326377692,0.7121702536273143,-0.831802812759238
1.6454763991511334,0.6438646041438204,-0.7467671547897664
1.7577432697712791,0.8925122993041128,-1.2650045673346078
1.7797890228394981,0.7100419450547023,-1.070782889550069
1.7074452201516297,0.8283180493623442,-1.1273836090780862
1.736610997687953,0.6915018136212361,-1.073234490649548
1.740597109742412,0.7304134091809255,-1.0661384651867787
1.2028833723907182,1.3085448357777112,-1.3169818483920899
1.7460898872518913,0.8103132702306415,-1.2425437381811728
1.5681548848020113,0.4678921512610761,-0.311945238978117
1.7162030288237096,0.6629540012009629,-0.8985170262837685
1.777334908100674,0.7365702026354056,-1.0473404232017904
1.6603597902152982,0.5660061816838639,-0.68804494774805
1.6314134350396021,0.9121375936701509,-1.3941714960487657
1.2430631983265545,0.2798160939130412,0.06955777542496717
0.9755423981659648,0.45934084260035,1.6219464592481545
1.8182302179449457,0.6763713385164881,-0.2258997349505605
1.9968558764186655,0.9326241375848741,-0.7589097205754977
1.9539874162628201,0.789442482205964,-0.3957842304235425
1.9784604874717835,0.8210876473502027,-0.35371410304525375
2.014846345132105,0.9175506537644523,-0.7123757086304223
1.9460774987343912,0.6952501854562626,-0.1492337095401658
1.9271297273511185,0.6741787889576933,-0.17332402640638178
1.8451127371860474,0.6834902824643918,-0.10148513965608832
1.9551811973051247,0.7128553706613353,-0.2675737561469927
1.9804590888276106,0.7482938930428094,-0.27419990960252977
1.9573983074926395,0.7648766626616635,-0.31953013275850545
2.162676899582033,1.045331497605895,-0.8266619428496605
1.9519718909624437,0.76051191451395,-0.42085023234540736
1.903592207332808,0.7632063514863875,-0.4743504361450276
1.849416737738127,0.7418590125854678,-0.3228444833850888
1.835190901404373,0.7826834996363435,-0.6927628390608496
1.812880681739039,0.7533609783011297,-0.7652816217040277
1.8282926940210906,0.7429878332492679,-0.6510381409826171
1.834040652214747,0.8349163772836085,-0.9089109696240194
1.9872429147895314,0.8390853470386174,-0.5015783970116879
1.8587419556686349,0.6744622410767658,-0.20265705292641148
1.9954583282641314,0.8382693584388136,-0.5630075280623426
2.07945102263099,0.9374367879330737,-0.8224907988766774
1.7156063836281423,0.6607215389374614,-0.8163785787489377
1.839945282763467,0.8031609313991382,-1.0275758180560268
2.1190169426296666,1.002403818290441,-1.002566514126293
1.861828739405656,0.7737991046088911,-0.9412694041137634
1.9107317084922826,0.8424772128461977,-1.1353271389534474
1.9747661804678893,0.8106769208010414,-0.5945827097581344
2.0332826558369943,0.8864972157439928,-0.7493458365841363
1.974341980219317,0.7762046850511701,-0.4615671601288649
2.066337167988067,0.9821387692548247,-1.0581564243435597
1.9831701854586323,0.8242816317088828,-0.7217928633905379
1.8610088211671623,0.7334242445732974,-0.71389980245584
2.0451897721022276,0.8611269545105084,-0.822952227871963
1.8878011397691696,0.7459865710829597,-0.5084331608687389
2.0282104235302243,0.9341926953867554,-0.6860246113146063
1.9863589597626163,0.825139404526339,-0.8914211655301378
1.7830002232691446,0.7286919150614231,-0.970941956755022
1.8760252244768447,0.7227122620158121,-0.5103897830889226
1.707221048724745,0.6795004102756331,-0.7806437052967135
2.0064300018193264,0.9045443083229298,-1.1441289853310557
1.8701357977977753,0.7932568708025521,-1.0626511262651404
1.7540597922907215,0.5895257745325483,-0.4492968176374846
1.8080161054878787,0.6949282062936354,-0.7863360277048229
1.65434426050802,0.6026454761851184,-0.6988760715725896
1.7559414219509435,1.3812493150832486,1.5220153033462478
1.7733245219249707,0.7095875259552269,-0.9506369742197263
1.7182762988401001,0.6976097305991391,-0.9361652305572733
1.7780011762724117,0.7341681348350015,-1.0699187524616136
1.785571093776112,0.8111002730515166,-1.2070728841399732
1.6660273323946886,0.5066498434242005,-0.39350999231941924
1.728886935924466,0.6348288289661708,-0.6880145481569517
1.7782484802989285,0.6654503683234649,-0.928666603493116
1.7643651459287524,0.693181017164157,-1.0281701598495496
1.7605262042663414,0.6195657908302187,-0.7512634732181397
1.740301702422602,0.8819516347915236,-1.2354084201066307
1.6483221391908904,0.5427769883153956,-0.512653092938006
1.6585431495706828,0.5309779882907603,-0.5093646019363901
1.7082564607807729,0.7565970793892421,-1.0077191855253915
1.689781868411444,0.6292252642459001,-0.7988895459270429
1.7258884020705931,0.7142443574571632,-1.0359281194785666
1.6912533155787706,0.6886274796706122,-0.8921023685244965
1.7857034626827122,0.8026256785913829,-0.4686513546660329
1.7841727629862907,0.7222162248318866,-0.4833119074846812
2.1816798493924767,0.6751199783981116,-1.612213255477104
1.9218376988423238,0.5572561674504822,-1.4733385797695382
2.115987605813303,0.6559840877263388,-1.6251311021320844
1.5955853587830982,0.3389753924045083,-0.8784064052763311
1.538796737368649,0.31743711724465257,-0.915893736225932
1.5102302231687657,0.30230566166032335,-0.9566211030810607
0.8305476084506582,0.14464949507499747,0.12473158687788627
1.2911738418484455,0.2646781282371252,0.5208122720601244
1.4557526124184241,0.49443641543975747,-0.6744512447275809
1.4616376155737925,0.52846878682687,-0.7616063400987881
1.3841131896880792,0.3550993753149878,-0.2972250084510463
1.4986285980383298,0.5521315780346383,-0.6633005811865332
1.2564037461252673,0.28346432700828667,-0.5449559986398816
-3.5360671372036947,-3.4811737890407946,1.1823329374950786
1.250917648563704,0.6954854176316326,0.7514756843308944
1.015041860294877,1.1409312681230734,3.041134539204404
0.5328700666892621,2.8468141214758647,8.055035470059648
1.1851274047276492,0.5500398814248831,1.31680079279823
1.17054818214047,0.0037823896465911406,0.41588062109034424
1.2491581932362752,0.15262797543901252,0.36151058444474427
1.1158757331366753,0.1955425187762731,0.49226738780814727
1.194628606508218,0.6477527535456162,1.2422057555561181
1.158244072810777,0.1763722786720381,0.546649087569849
0.3285678240017933,2.6560838804320834,3.952057775240661
0.9688226389078769,1.1516451291476721,1.7547613242990256
1.1968717785153495,0.19817355565737066,0.007065514629173755
0.9476268385055179,0.5232928645000929,2.044470064318659
1.1964059294987912,0.2263154048821609,0.7354790590621266
1.2676611737376022,0.8324789092776552,2.531652258584434
0.9833288562367448,1.0750220498199616,1.0843944251768496
0.723117872323734,-0.13124368313795193,0.9905381641639186
1.0947922203766294,-0.03690043153319367,0.45539905983257256
1.0610001995887508,0.5240524971078322,2.8639233650508316
1.1756479432717568,0.2649563651528215,1.088150634314678
0.5805843808215307,-0.37048153567757014,1.2402473896152735
1.343230404208785,0.5534407736081693,0.9527254123006492
1.499246611439931,0.5628056476346547,0.1638745718073069
1.6430966544610333,0.6144560468132538,-0.6732207638887473
1.497750760741217,0.431416135914241,0.028512746257452086
1.650640988257599,0.6693121857592239,-0.6403794536142033
2.459371540584176,1.2229383458836398,-1.3624765141792075
2.4970439807860214,1.1844563486390887,-1.5301207892879343
2.4118381850409993,1.1538812497681297,-1.4037265125770815
2.3420070226377514,1.0277843473120194,-1.2007796646513837
1.789584884535116,0.7052010970077437,-0.19428939367015874
1.8623328795832363,0.620445707738455,-0.5126635408136389
1.8660337917189571,0.812898400718827,-0.392413108360281
1.762078276489416,0.661156927496904,-0.2782317853002876
1.6973779194982967,0.731751979631947,-0.10027322350356499
1.782128639870627,0.5847277580670066,-0.4009695206512544
1.7415801837326386,0.5895889867923293,-0.3667205556819349
1.6723369941532291,0.554970428131609,-0.19600263485774616
1.72861561828068,0.643247711265951,-0.19215155143219645
1.5786621904344622,0.3511946223626571,-0.06998194794501064
1.6327531136341316,0.5206014934929128,-0.33301899259842593
1.671131656438282,0.5853321572318946,-0.36003995397701755
1.6214374601476986,0.49913829473964977,-0.28279372847113965
1.965564139625691,0.8256393215195229,-1.0435312253974878
1.6211574974157192,0.5511064582307293,-0.2789903616124969
1.5554390404534004,0.4661504518688842,-0.33442737087236185
1.5330917727928197,0.4695963528120461,-0.17504299790845554
1.531340515933681,0.34800867370688476,0.3038041171929033
1.5083433171544285,0.43339733666144853,-0.14748500895804395
1.530154169402032,0.41542408255757796,-0.17156902032944066
1.4737289401808875,0.40333905375606194,-0.014689444334456441
1.6733130378231558,0.6944760855708949,-0.4238106615542841
1.5050165443331285,0.37414672106218777,-0.004824895447915421
1.4989476949619482,0.4134349776438352,-0.12933758390059713
1.4671266788185742,0.5062613388547434,0.0643195884866079
1.7610830961245671,0.618397523952876,-0.0434614034002511
1.484949531447636,0.5008868597581007,0.18375400549730078
1.4315025063372737,0.44291055262016443,0.23745184826239224
1.4235441627254768,0.37930926787495217,0.32868889095285003
1.3095596729854717,0.7356559409073254,0.039479586184276286
1.3597462972525374,1.1510722535866078,-0.2868555634543031
1.8214319272690014,0.7168730461631255,0.08959136226871224
1.4144815284607428,0.5289218348305811,-0.00879662921733004
1.7683620237091169,0.8522254973499481,-0.11885218942970896
1.7231737900044795,0.9522182562037862,-0.06514169673880896
1.7626820163111445,0.6608366214288192,-0.17124910818240804
1.350430021871955,0.3794924700406339,0.2087265780352138
1.2202639643294155,1.0586312956326343,1.7425317127938202
1.1662210566780469,1.8949581297320295,0.2004841751038875
1.3617673457048944,0.49621516786841985,0.07249232559891244
0.8826652970114479,1.3461935681278197,0.7773401651232027
-0.36330379384796424,-0.4593194968544912,1.5346252928337327
-4.310627229525276,1.226189531410691,1.0048807324494713
-6.16204567337791,9.945239474839557,-1.8606286702334944
-4.004618586228076,7.725605243699333,-2.534179256103113
-26.308739191996636,20.322563932104256,-9.750955801934357
-8.400576260217141,12.166311949820495,-5.408087774786866
-29.618598533417483,26.88945652407726,-10.350742483036395
-23.341705026585284,23.866926784344304,-7.614351664398146
-3.9073186319810778,7.854559634987249,0.26828388413744214
-6.144394520121182,5.548930142579931,-1.4338002218261272
-8.970435314053008,0.49074919707572584,-3.5765327819836727
-5.9526723514233755,2.3298350405803427,-2.677629137449962
-4.102407790657146,6.487308465308228,-4.395828711023653
-9.738457142909295,10.209120659968626,0.7845154383419333
-7.139027626843048,-0.9979229012030677,-2.925332024521792
-5.579167791256207,0.12873016992860326,-3.32609292519514
0.6162738226759688,1.3742632016357585,-0.7562613654791871
-7.147458319341847,0.900659037950319,-1.2887106979887122
-5.019451506782332,-0.9697402216909926,-2.5725623753616818
1.37934778309811,0.9783214504425449,-1.3731802393747896
-1.43816653705317,0.4229289965345724,0.16795506575269634
-1.0042309386315444,4.440639348155574,-0.5521461493197389
-0.9216223890483828,4.8334242024215905,-0.8990386879629584
-4.340698689691109,-0.192700032519815,-1.2757068779342926
-4.390376131809157,-1.0384643650581402,-2.379263980184187
-6.973880727687416,-2.74472901432486,-1.7832206502266152
-5.718944975897763,-0.49964167542308063,-2.789502333231496
-2.4847689560650608,7.802881398189712,-0.2655384323605714
0.9782332987750351,1.7362594195167742,-2.183832459581682
-13.323397884046688,16.792659950313418,3.790993800571908
-0.7027885353688953,1.8959079432321135,0.2731577502072223
0.3894108151355514,1.6280008791412959,-1.4853808880937265
-2.4405555656926783,6.885144857296258,1.148366711665093
-3.772173428221098,-1.867545315444889,-1.4357099945677023
0.6077764825988665,1.6661631202880636,-1.280029097607538
0.7340935691145195,2.076421172217711,-2.0152074830892923
-5.313839659891541,-0.6855484678508499,-1.1968503053062673
0.2828241501386261,2.1051156598161436,-1.9834717927888519
-0.7718260768280342,3.981067956471865,0.07775115858567214
-3.483390714358061,-1.3299389164261395,-1.875451485878932
0.9445925411422595,1.5157741924596553,-1.1968773349893083
-5.736938526635745,-1.734789921266356,-1.9878134694378777
