PC1,PC2
1.0535668817805957,0.13391250069405905
2.00682218177735,0.687880492568165
1.99954879716748,0.6964842208923363
1.782183195004615,0.8101145444699162
1.7030792013091383,0.8088106643018979
2.0846194485805096,0.9998757175265304
1.8252510803260513,0.9326843174368736
1.9620284295569628,0.92284269528497
1.5131608118454256,0.5321084043748318
1.9939837732979513,0.8261216852008103
1.5410766892767196,0.5268989916551081
1.7155108072467753,0.8723890006440636
1.814292359550677,0.8088835814634198
1.7016352794062075,0.7398933689286603
1.6306738326377692,0.7121702536273143
1.6454763991511334,0.6438646041438204
1.7577432697712791,0.8925122993041128
1.7797890228394981,0.7100419450547023
1.7074452201516297,0.8283180493623442
1.736610997687953,0.6915018136212361
1.740597109742412,0.7304134091809255
1.2028833723907182,1.3085448357777112
1.7460898872518913,0.8103132702306415
1.5681548848020113,0.4678921512610761
1.7162030288237096,0.6629540012009629
1.777334908100674,0.7365702026354056
1.6603597902152982,0.5660061816838639
1.6314134350396021,0.9121375936701509
1.2430631983265545,0.2798160939130412
0.9755423981659648,0.45934084260035
1.8182302179449457,0.6763713385164881
1.9968558764186655,0.9326241375848741
1.9539874162628201,0.789442482205964
1.9784604874717835,0.8210876473502027
2.014846345132105,0.9175506537644523
1.9460774987343912,0.6952501854562626
1.9271297273511185,0.6741787889576933
1.8451127371860474,0.6834902824643918
1.9551811973051247,0.7128553706613353
1.9804590888276106,0.7482938930428094
1.9573983074926395,0.7648766626616635
2.162676899582033,1.045331497605895
1.9519718909624437,0.76051191451395
1.903592207332808,0.7632063514863875
1.849416737738127,0.7418590125854678
1.835190901404373,0.7826834996363435
1.812880681739039,0.7533609783011297
1.8282926940210906,0.7429878332492679
1.834040652214747,0.8349163772836085
1.9872429147895314,0.8390853470386174
1.8587419556686349,0.6744622410767658
1.9954583282641314,0.8382693584388136
2.07945102263099,0.9374367879330737
1.7156063836281423,0.6607215389374614
1.839945282763467,0.8031609313991382
2.1190169426296666,1.002403818290441
1.861828739405656,0.7737991046088911
1.9107317084922826,0.8424772128461977
1.9747661804678893,0.8106769208010414
2.0332826558369943,0.8864972157439928
1.974341980219317,0.7762046850511701
2.066337167988067,0.9821387692548247
1.9831701854586323,0.8242816317088828
1.8610088211671623,0.7334242445732974
2.0451897721022276,0.8611269545105084
1.8878011397691696,0.7459865710829597
2.0282104235302243,0.9341926953867554
1.9863589597626163,0.825139404526339
1.7830002232691446,0.7286919150614231
1.8760252244768447,0.7227122620158121
1.707221048724745,0.6795004102756331
2.0064300018193264,0.9045443083229298
1.8701357977977753,0.7932568708025521
1.7540597922907215,0.5895257745325483
1.8080161054878787,0.6949282062936354
1.65434426050802,0.6026454761851184
1.7559414219509435,1.3812493150832486
1.7733245219249707,0.7095875259552269
1.7182762988401001,0.6976097305991391
1.7780011762724117,0.7341681348350015
1.785571093776112,0.8111002730515166
1.6660273323946886,0.5066498434242005
1.728886935924466,0.6348288289661708
1.7782484802989285,0.6654503683234649
1.7643651459287524,0.693181017164157
1.7605262042663414,0.6195657908302187
1.740301702422602,0.8819516347915236
1.6483221391908904,0.5427769883153956
1.6585431495706828,0.5309779882907603
1.7082564607807729,0.7565970793892421
1.689781868411444,0.6292252642459001
1.7258884020705931,0.7142443574571632
1.6912533155787706,0.6886274796706122
1.7857034626827122,0.8026256785913829
1.7841727629862907,0.7222162248318866
2.1816798493924767,0.6751199783981116
1.9218376988423238,0.5572561674504822
2.115987605813303,0.6559840877263388
1.5955853587830982,0.3389753924045083
1.538796737368649,0.31743711724465257
1.5102302231687657,0.30230566166032335
0.8305476084506582,0.14464949507499747
1.2911738418484455,0.2646781282371252
1.4557526124184241,0.49443641543975747
1.4616376155737925,0.52846878682687
1.3841131896880792,0.3550993753149878
1.4986285980383298,0.5521315780346383
1.2564037461252673,0.28346432700828667
-3.5360671372036947,-3.4811737890407946
1.250917648563704,0.6954854176316326
1.015041860294877,1.1409312681230734
0.5328700666892621,2.8468141214758647
1.1851274047276492,0.5500398814248831
1.17054818214047,0.0037823896465911406
1.2491581932362752,0.15262797543901252
1.1158757331366753,0.1955425187762731
1.194628606508218,0.6477527535456162
1.158244072810777,0.1763722786720381
0.3285678240017933,2.6560838804320834
0.9688226389078769,1.1516451291476721
1.1968717785153495,0.19817355565737066
0.9476268385055179,0.5232928645000929
1.1964059294987912,0.2263154048821609
1.2676611737376022,0.8324789092776552
0.9833288562367448,1.0750220498199616
0.723117872323734,-0.13124368313795193
1.0947922203766294,-0.03690043153319367
1.0610001995887508,0.5240524971078322
1.1756479432717568,0.2649563651528215
0.5805843808215307,-0.37048153567757014
1.343230404208785,0.5534407736081693
1.499246611439931,0.5628056476346547
1.6430966544610333,0.6144560468132538
1.497750760741217,0.431416135914241
1.650640988257599,0.6693121857592239
2.459371540584176,1.2229383458836398
2.4970439807860214,1.1844563486390887
2.4118381850409993,1.1538812497681297
2.3420070226377514,1.0277843473120194
1.789584884535116,0.7052010970077437
1.8623328795832363,0.620445707738455
