PC1,PC2,PC3,PC4
0.6265816752524883,0.044176662887390264,-0.06812362104927859,-0.13662066895882372
0.6077450158465373,-0.04260750576636589,-0.41788389237273915,0.006652330260063358
0.5771595499134522,-0.05573933206151916,-0.3629618729798894,0.013880662739161049
1.349791011199343,0.5281578707174222,-0.9815889510446113,-0.062024288602262896
1.3262710042742412,0.6023471924028434,-0.8055432208045279,-0.10694840020595749
1.6934540479363533,0.7202918802303692,-0.929535786423457,-0.012148199303238388
1.477406128049058,0.6448251836654584,-0.8881244065298669,-0.07220228098581319
1.5359115363338083,0.6352478905181161,-0.8517748962574242,0.002391109260437532
1.1572702999500517,0.46966590251989904,-0.39218154587231496,0.2527795577636652
1.4902529318902156,0.6267016415749609,-0.7713241872192186,0.06750031081685715
1.1585360499281874,0.36885796721543623,-0.4241896092870045,0.17248988731098738
1.2666403669700017,0.865674669865179,-1.226025753233676,-0.12507287565642794
1.3589800122749391,0.5076134676997889,-1.0753130319788142,-0.09880752113260256
1.216017781916225,0.45641998826013797,-0.8657538516636315,-0.04404420954981291
1.2281270113615914,0.4320410669916054,-0.6358918929804194,0.08305523162869105
1.1530178218474278,0.4054208089944136,-0.716441925508414,0.019640893365264204
1.3138974944297495,0.5023721483432565,-1.1593289000192497,-0.19280219037779275
1.171789545760615,0.37253134904329993,-0.8208266933899705,-0.0569771403745109
1.184971910411031,0.4736618248004844,-0.9819419427551718,-0.10722888985363377
1.1119360537462806,0.33694173963822793,-0.7944761659740955,-0.05769847925081656
1.1934343754431884,0.41319267644898755,-0.8974829340410967,-0.06280131152975767
1.2568963911622855,0.6275979658493259,-0.9983192283727298,-0.12121775002509917
1.207852086082041,0.4171232356548761,-1.1009859221501008,-0.19582890820138535
1.024886466283743,0.3168159650156878,-0.41292275380726384,0.14167358776050287
1.1306819746772756,0.3902815913794721,-0.8390813941915835,-0.052344547968400955
1.1704997372145705,0.40229012804188563,-0.853369186078206,-0.052935917062589564
1.1054940706692613,0.35229378488668744,-0.7969678552139987,-0.0379244239759812
1.105849418258944,0.40172318786087896,-1.1436153164151397,-0.22981606672299468
0.9304907469429915,0.1760330033765114,0.40777163587427523,-0.008415346460377122
0.5088805583027404,0.26559210125814864,2.0192253466269627,-0.09180134957495582
1.4631273892100845,0.5653444594488514,-0.5665980044335531,0.052154055081331356
1.6050551570141272,0.6562053620720594,-0.6968803185325962,-0.07105258732025466
1.4739575477804856,0.538038695917604,-0.14489705107943188,0.14528656508936796
1.5144179730292677,0.5542291992686865,-0.00496212130971107,0.2537651089963392
1.5767860729000513,0.6235835746805443,-0.6225338815131783,-0.02986813063527335
1.4521434296441271,0.5102725923876025,-0.1928428107791868,0.15333330305223142
1.4199006941710874,0.48801936547956104,-0.23583888550516474,0.1414211700176786
1.2807246429006875,0.42041924481868087,0.32633572517340836,0.19761366848688836
1.459172963528465,0.5203203389873035,-0.4152655041145673,0.054542073414056265
1.4991410062179056,0.5600089648515054,-0.4404812694859543,0.04656872837644104
1.4846422457637352,0.5566948769525245,-0.5130425186246914,-0.030372969923376434
1.7356132822429495,0.7328237945492692,-0.7085814312504015,-0.04489026722013036
1.4198018558612702,0.48394348752894967,-0.06596103858316597,0.2606745097726123
1.4058817545287723,0.5088993332854925,-0.11826320868114804,0.29865440948370503
1.342394397131135,0.47071711869618127,0.26857366405607547,0.3257156588672976
1.4590187336452078,0.5983171278771233,-0.7682857410925563,0.10116121886658085
1.3964735614201138,0.5389815712471527,-0.7201512571695783,0.0832641408296249
1.3717654519944484,0.5159585252897031,-0.5596924306005757,-0.015638477658861817
1.4459701646169907,0.608516129963908,-0.9821194337730939,-0.02778327173046429
1.5647505988548942,0.6372852142621909,-0.3813860170531519,0.16857597085139356
1.385005802321555,0.4924672913583048,0.1122516500265382,0.390482564592445
1.5699346414249051,0.6342431146907423,-0.41718667608457477,0.23255532470933327
1.7002232249178761,0.6947971334096845,-0.7322126521848531,0.0383595067270985
1.245562472110592,0.4498019743417226,-0.7997212671882327,8.472895558317818e-05
1.4165454389321597,0.5449050684179257,-0.9662944369234154,-0.04262586044334552
1.7494591623425615,0.7415593452165319,-1.0101933063389774,-0.09780764934558706
1.4357962335864007,0.5530042590583926,-1.0133838914030848,-0.0971931102436216
1.489790430738401,0.5919765640143785,-1.2049334713536355,-0.17755042751645297
1.533189263038657,0.6042900973108298,-0.566056913282131,0.09991390994824811
1.6106313648924313,0.6650256992890432,-0.755616930068259,0.042393307716451334
1.5508740505855148,0.6094781857884367,-0.5802901730946795,0.08113397952122244
1.6408423097701677,0.673837759119729,-0.8930619530447623,-0.03605840941700176
1.5338196884170388,0.6105549604135245,-0.7957367302148375,-0.007706575519901386
1.4854436061640268,0.6122990901523894,-1.2020565527571991,-0.15961394190296654
